symbol,company_name,sector,index
GNTX,Gentex Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ACAD,ACADIA Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
UNF,Unifirst Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ACMR,ACM Research Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
TFSL,TFS Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
FFIN,First Financial Bankshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
CSW,CSW Industrials Inc. Common Stock,Industrials,RUSSELL3000_APPROX
SLM,SLM Corporation Common Stock,Finance,RUSSELL3000_APPROX
KRMN,Karman Holdings Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CRGY,Crescent Energy Company Class A Common Stock,Energy,RUSSELL3000_APPROX
MC,Moelis & Company Class A Common Stock,Finance,RUSSELL3000_APPROX
CUZ,Cousins Properties Incorporated Common Stock,Real Estate,RUSSELL3000_APPROX
EQPT,EquipmentShare.com Inc Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
HRI,Herc Holdings Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CNR,Core Natural Resources Inc. Common Stock,Energy,RUSSELL3000_APPROX
KBR,KBR Inc. Common Stock,Industrials,RUSSELL3000_APPROX
SKY,Champion Homes Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
RDN,Radian Group Inc. Common Stock,Finance,RUSSELL3000_APPROX
LPX,Louisiana-Pacific Corporation Common Stock,Basic Materials,RUSSELL3000_APPROX
RELY,Remitly Global Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
OII,Oceaneering International Inc. Common Stock,Energy,RUSSELL3000_APPROX
PTEN,Patterson-UTI Energy Inc. Common Stock,Energy,RUSSELL3000_APPROX
ADPT,Adaptive Biotechnologies Corporation Common Stock,Health Care,RUSSELL3000_APPROX
PAY,Paymentus Holdings Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
DAVE,Dave Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
MANE,Veradermics Incorporated Common Stock,Health Care,RUSSELL3000_APPROX
NSIT,Insight Enterprises Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
IOVA,Iovance Biotherapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CON,Concentra Group Holdings Parent Inc. Common Stock,Health Care,RUSSELL3000_APPROX
NNI,Nelnet Inc. Common Stock,Finance,RUSSELL3000_APPROX
OLLI,Ollie's Bargain Outlet Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
KVYO,Klaviyo Inc. Series A Common Stock,Technology,RUSSELL3000_APPROX
AIR,AAR Corp. Common Stock,Industrials,RUSSELL3000_APPROX
TPC,Tutor Perini Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MARA,MARA Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
CHEF,The Chefs' Warehouse Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ENO,Entergy New Orleans LLC First Mortgage Bonds 5.50% Series due April 1 2066,Utilities,RUSSELL3000_APPROX
SFBS,ServisFirst Bancshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
FULT,Fulton Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
ALK,Alaska Air Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ENVA,Enova International Inc. Common Stock,Finance,RUSSELL3000_APPROX
BWIN,The Baldwin Insurance Group Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
CHH,Choice Hotels International Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AXTI,AXT Inc Common Stock,Technology,RUSSELL3000_APPROX
TREX,Trex Company Inc. Common Stock,Basic Materials,RUSSELL3000_APPROX
RUM,RUM Group Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
BC,Brunswick Corporation Common Stock,Industrials,RUSSELL3000_APPROX
BCO,Brinks Company (The) Common Stock,Industrials,RUSSELL3000_APPROX
IBOC,International Bancshares Corporation Common Stock,Finance,RUSSELL3000_APPROX
EPR,EPR Properties Common Stock,Real Estate,RUSSELL3000_APPROX
BDC,Belden Inc Common Stock,Industrials,RUSSELL3000_APPROX
UFPI,UFP Industries Inc. Common Stock,Basic Materials,RUSSELL3000_APPROX
TDW,Tidewater Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
PARR,Par Pacific Holdings Inc.  Common Stock,Energy,RUSSELL3000_APPROX
HTFL,Heartflow Inc. Common Stock,Health Care,RUSSELL3000_APPROX
MYRG,MYR Group Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CVSA,Covista Inc. Common Shares,Real Estate,RUSSELL3000_APPROX
VNT,Vontier Corporation Common Stock,Industrials,RUSSELL3000_APPROX
ITGR,Integer Holdings Corporation Common Stock,Health Care,RUSSELL3000_APPROX
ALH,Alliance Laundry Holdings Inc. Common Stock,Industrials,RUSSELL3000_APPROX
NWE,NorthWestern Energy Group Inc. Common Stock,Utilities,RUSSELL3000_APPROX
AMLX,Amylyx Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FELE,Franklin Electric Co. Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
COLD,Americold Realty Trust Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
GEO,Geo Group Inc (The) REIT,Consumer Discretionary,RUSSELL3000_APPROX
ONDS,Ondas Inc. Common Stock,Technology,RUSSELL3000_APPROX
MDA,MDA Space Ltd. Common Shares,Consumer Discretionary,RUSSELL3000_APPROX
GFF,Griffon Corporation Common Stock,Industrials,RUSSELL3000_APPROX
MTH,Meritage Homes Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FHI,Federated Hermes Inc. Common Stock,Finance,RUSSELL3000_APPROX
KFY,Korn Ferry Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
RLAY,Relay Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ACHR,Archer Aviation Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
OPLN,OPENLANE Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
DIOD,Diodes Incorporated Common Stock,Technology,RUSSELL3000_APPROX
BULL,Webull Corporation Class A Ordinary Shares,Finance,RUSSELL3000_APPROX
BWLP,BW LPG Limited Common Shares,Consumer Discretionary,RUSSELL3000_APPROX
BFH,Bread Financial Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
EE,Excelerate Energy Inc. Class A Common Stock,Utilities,RUSSELL3000_APPROX
CELC,Celcuity Inc. Common Stock,Health Care,RUSSELL3000_APPROX
TDS,Telephone and Data Systems Inc. Common Shares,Telecommunications,RUSSELL3000_APPROX
CECO,CECO Environmental Corp. Common Stock,Industrials,RUSSELL3000_APPROX
NP,Neptune Insurance Holdings Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
ESAB,ESAB Corporation Common Stock,Industrials,RUSSELL3000_APPROX
HP,Helmerich & Payne Inc. Common Stock,Energy,RUSSELL3000_APPROX
AQN,Algonquin Power & Utilities Corp. Common Shares,Utilities,RUSSELL3000_APPROX
CATY,Cathay General Bancorp Common Stock,Finance,RUSSELL3000_APPROX
ELC,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066,Utilities,RUSSELL3000_APPROX
PRIM,Primoris Services Corporation Common Stock,Industrials,RUSSELL3000_APPROX
CVCO,Cavco Industries Inc. Common Stock When Issued,Consumer Discretionary,RUSSELL3000_APPROX
TCBI,Texas Capital Bancshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
SKT,Tanger Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
CAR,Avis Budget Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SEB,Seaboard Corporation Common Stock,Industrials,RUSSELL3000_APPROX
BILL,BILL Holdings Inc. Common Stock,Technology,RUSSELL3000_APPROX
WSFS,WSFS Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
MIR,Mirion Technologies Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
CENX,Century Aluminum Company Common Stock,Industrials,RUSSELL3000_APPROX
AZZ,AZZ Inc.,Industrials,RUSSELL3000_APPROX
SLGN,Silgan Holdings Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CVBF,CVB Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
LILAP,Liberty Latin America Ltd. 9.0% Fixed Rate Cumulative Perpetual Redeemable Series A Preference Shares,Telecommunications,RUSSELL3000_APPROX
CBT,Cabot Corporation Common Stock,Industrials,RUSSELL3000_APPROX
KRC,Kilroy Realty Corporation Common Stock,Real Estate,RUSSELL3000_APPROX
CNK,Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ITRI,Itron Inc. Common Stock,Industrials,RUSSELL3000_APPROX
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,Utilities,RUSSELL3000_APPROX
BRC,Brady Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
WK,Workiva Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
LOPE,Grand Canyon Education Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
TENB,Tenable Holdings Inc. Common Stock,Technology,RUSSELL3000_APPROX
TNGX,Tango Therapeutics Inc.,Health Care,RUSSELL3000_APPROX
CAAP,Corporacion America Airports SA Common Shares,Consumer Discretionary,RUSSELL3000_APPROX
MDU,MDU Resources Group Inc. Common Stock (Holding Company),Industrials,RUSSELL3000_APPROX
SKE,Skeena Resources Limited Common Shares,Basic Materials,RUSSELL3000_APPROX
CDP,COPT Defense Properties Common Shares of Beneficial Interest,Real Estate,RUSSELL3000_APPROX
FSLY,Fastly Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
ARIS,Aris Mining Corporation Common Shares,N/A,RUSSELL3000_APPROX
INDB,Independent Bank Corp. Common Stock,Finance,RUSSELL3000_APPROX
TNL,Travel   Leisure Co. Common  Stock,Consumer Discretionary,RUSSELL3000_APPROX
FCN,FTI Consulting Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SITE,SiteOne Landscape Supply Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CCC,CCC Intelligent Solutions Holdings Inc. Common Stock,Technology,RUSSELL3000_APPROX
SMR,NuScale Power Corporation Class A Common Stock,Industrials,RUSSELL3000_APPROX
GNW,Genworth Financial Inc Common Stock,Finance,RUSSELL3000_APPROX
GEF,Greif Inc. Class A Common Stock,N/A,RUSSELL3000_APPROX
WBI,WaterBridge Infrastructure LLC Class A Shares Representing Limited Liability Company Interests,Energy,RUSSELL3000_APPROX
ICUI,ICU Medical Inc. Common Stock,Health Care,RUSSELL3000_APPROX
IOND,Ionic Digital Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
RHI,Robert Half Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SEZL,Sezzle Inc. Common Stock,Finance,RUSSELL3000_APPROX
NVST,Envista Holdings Corporation Common Stock,Health Care,RUSSELL3000_APPROX
MAT,Mattel Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CRK,Comstock Resources Inc. Common Stock,Energy,RUSSELL3000_APPROX
LMND,Lemonade Inc. Common Stock,Finance,RUSSELL3000_APPROX
WSBC,WesBanco Inc. Common Stock,Finance,RUSSELL3000_APPROX
PLNT,Planet Fitness Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CNS,Cohen & Steers Inc Common Stock,Finance,RUSSELL3000_APPROX
MIAX,Miami International Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
IDYA,IDEAYA Biosciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
AVNT,Avient Corporation Common Stock,Industrials,RUSSELL3000_APPROX
BOOT,Boot Barn Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
OTTR,Otter Tail Corporation Common Stock,Utilities,RUSSELL3000_APPROX
SKYW,SkyWest Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SLG,SL Green Realty Corp Common Stock,Real Estate,RUSSELL3000_APPROX
RNST,Renasant Corporation Common Stock,Finance,RUSSELL3000_APPROX
BMI,Badger Meter Inc. Common Stock,Industrials,RUSSELL3000_APPROX
TARS,Tarsus Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
BNL,Broadstone Net Lease Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
IRTC,iRhythm Holdings Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ELVN,Enliven Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
APLE,Apple Hospitality REIT Inc. Common Shares,Real Estate,RUSSELL3000_APPROX
MGNI,Magnite Inc. Common Stock,Technology,RUSSELL3000_APPROX
HHH,Howard Hughes Holdings Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
OPCH,Option Care Health Inc. Common Stock,Health Care,RUSSELL3000_APPROX
BANF,BancFirst Corporation Common Stock,Finance,RUSSELL3000_APPROX
ZIM,ZIM Integrated Shipping Services Ltd. Ordinary Shares,Consumer Discretionary,RUSSELL3000_APPROX
DORM,Dorman Products Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
JOE,St. Joe Company (The) Common Stock,Real Estate,RUSSELL3000_APPROX
FLY,Firefly Aerospace Inc. Common Stock,Industrials,RUSSELL3000_APPROX
FA,First Advantage Corporation Common Stock,Technology,RUSSELL3000_APPROX
SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,Technology,RUSSELL3000_APPROX
PLMR,Palomar Holdings Inc. Common stock,Finance,RUSSELL3000_APPROX
QTWO,Q2 Holdings Inc. Common Stock,Technology,RUSSELL3000_APPROX
VAC,Marriott Vacations Worldwide Corporation Common Stock,Finance,RUSSELL3000_APPROX
PLSE,Pulse Biosciences Inc Common Stock (DE),Health Care,RUSSELL3000_APPROX
ATMU,Atmus Filtration Technologies Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
OGN,Organon & Co. Common Stock,Health Care,RUSSELL3000_APPROX
LXP,LXP Industrial Trust Common Stock (Maryland REIT),Real Estate,RUSSELL3000_APPROX
BATRA,Atlanta Braves Holdings Inc. Series A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
THO,Thor Industries Inc. Common Stock,Industrials,RUSSELL3000_APPROX
KTB,Kontoor Brands Inc. Common Stock,Industrials,RUSSELL3000_APPROX
GPGI,GPGI Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
GRAL,GRAIL Inc. Common Stock,Health Care,RUSSELL3000_APPROX
MHO,M/I Homes Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CII,BlackRock Enhanced Large Cap Core Fund Inc. Common Stock,Finance,RUSSELL3000_APPROX
CRVL,CorVel Corp. Common Stock,Finance,RUSSELL3000_APPROX
OLED,Universal Display Corporation Common Stock,Technology,RUSSELL3000_APPROX
PDI,PIMCO Dynamic Income Fund Common Stock,Finance,RUSSELL3000_APPROX
IRT,Independence Realty Trust Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
IPAR,Interparfums Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FIBK,First Interstate BancSystem Inc. Common Stock (DE),Finance,RUSSELL3000_APPROX
NHC,National HealthCare Corporation Common Stock,Health Care,RUSSELL3000_APPROX
NIC,Nicolet Bankshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
CXW,CoreCivic Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
CALM,Cal-Maine Foods Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
BBWI,Bath & Body Works Inc.,Consumer Discretionary,RUSSELL3000_APPROX
PFSI,PennyMac Financial Services Inc. Common Stock,Finance,RUSSELL3000_APPROX
VVV,Valvoline Inc. Common Stock,Industrials,RUSSELL3000_APPROX
PTRN,Pattern Group Inc. Series A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BELFB,Bel Fuse Inc. Class B Common Stock,N/A,RUSSELL3000_APPROX
AWR,American States Water Company Common Stock,Utilities,RUSSELL3000_APPROX
CLSK,CleanSpark Inc. Common Stock,Finance,RUSSELL3000_APPROX
VKTX,Viking Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
POST,Post Holdings Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
MWA,MUELLER WATER PRODUCTS Common Stock,Industrials,RUSSELL3000_APPROX
NHI,National Health Investors Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
MCHB,Mechanics Bancorp Class A Common Stock,Finance,RUSSELL3000_APPROX
HIW,Highwoods Properties Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
PVH,PVH Corp. Common Stock,Industrials,RUSSELL3000_APPROX
LUNR,Intuitive Machines Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
NATL,NCR Atleos Corporation Common Stock,Miscellaneous,RUSSELL3000_APPROX
ABG,Asbury Automotive Group Inc Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
DYN,Dyne Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FFBC,First Financial Bancorp. Common Stock,Finance,RUSSELL3000_APPROX
WT,WisdomTree Inc. Common Stock,Finance,RUSSELL3000_APPROX
ECO,Okeanis Eco Tankers Corp. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LRN,Stride Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,Utilities,RUSSELL3000_APPROX
HNI,HNI Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ARQT,Arcutis Biotherapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
HTGC,Hercules Capital Inc. Common Stock,Finance,RUSSELL3000_APPROX
RXO,RXO Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BTU,Peabody Energy Corporation Common Stock,Energy,RUSSELL3000_APPROX
FRSH,Freshworks Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
WSC,WillScot Holdings Corporation Class A Common Stock,Industrials,RUSSELL3000_APPROX
ZGN,Ermenegildo Zegna N.V. Ordinary Shares,Consumer Discretionary,RUSSELL3000_APPROX
CURB,Curbline Properties Corp. Common Stock,Finance,RUSSELL3000_APPROX
SFNC,Simmons First National Corporation Class A Common Stock,Finance,RUSSELL3000_APPROX
GBDC,Golub Capital BDC Inc. Common Stock,Finance,RUSSELL3000_APPROX
PRK,Park National Corporation Common Stock,Finance,RUSSELL3000_APPROX
COCO,The Vita Coco Company Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,Utilities,RUSSELL3000_APPROX
LIF,Life360 Inc. Common Stock,Technology,RUSSELL3000_APPROX
DAN,Dana Incorporated Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FOUR,Shift4 Payments Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
VCYT,Veracyte Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SBCF,Seacoast Banking Corporation of Florida Common Stock,Finance,RUSSELL3000_APPROX
RCUS,Arcus Biosciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CSQ,Calamos Strategic Total Return Common Stock,Finance,RUSSELL3000_APPROX
BATRK,Atlanta Braves Holdings Inc. Series C Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FSK,FS KKR Capital Corp. Common Stock,Finance,RUSSELL3000_APPROX
EXPO,Exponent Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
IPGP,IPG Photonics Corporation Common Stock,Technology,RUSSELL3000_APPROX
SII,Sprott Inc. Common Shares,Finance,RUSSELL3000_APPROX
ACLS,Axcelis Technologies Inc. Common Stock,Technology,RUSSELL3000_APPROX
NMIH,NMI Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
DNLI,Denali Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
QS,QuantumScape Corporation Class A Common Stock,Miscellaneous,RUSSELL3000_APPROX
ASH,Ashland Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
OSIS,OSI Systems Inc. Common Stock (DE),Technology,RUSSELL3000_APPROX
ATKR,Atkore Inc. Common Stock,Miscellaneous,RUSSELL3000_APPROX
AD,Array Digital Infrastructure Inc. Common Shares,Telecommunications,RUSSELL3000_APPROX
FRMI,Fermi Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
PII,Polaris Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SXI,Standex International Corporation Common Stock,Industrials,RUSSELL3000_APPROX
KAI,Kadant Inc Common Stock,Industrials,RUSSELL3000_APPROX
CPK,Chesapeake Utilities Corporation Common Stock,Utilities,RUSSELL3000_APPROX
FHB,First Hawaiian Inc. Common Stock,Finance,RUSSELL3000_APPROX
SMG,Scotts Miracle-Gro Company (The) Common Stock,Industrials,RUSSELL3000_APPROX
XXI,Twenty One Capital Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
EROK,EagleRock Land LLC Class A shares representing limited liability company interests,Energy,RUSSELL3000_APPROX
WGS,GeneDx Holdings Corp. Class A Common Stock,Health Care,RUSSELL3000_APPROX
INFQ,Infleqtion Inc. Common Stock,Technology,RUSSELL3000_APPROX
LBRT,Liberty Energy Inc. Class A common stock,Energy,RUSSELL3000_APPROX
TNET,TriNet Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
NAN,Nuveen New York Quality Municipal Income Fund Common Stock,Finance,RUSSELL3000_APPROX
KNF,Knife Riv Holding Co. Common Stock,Industrials,RUSSELL3000_APPROX
AVA,Avista Corporation Common Stock,Utilities,RUSSELL3000_APPROX
MBX,MBX Biosciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FG,F&G Annuities & Life Inc. Common Stock,Finance,RUSSELL3000_APPROX
CLDX,Celldex Therapeutics Inc.,Health Care,RUSSELL3000_APPROX
ASO,Academy Sports and Outdoors Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SHOO,Steven Madden Ltd. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
UCTT,Ultra Clean Holdings Inc. Common Stock,Technology,RUSSELL3000_APPROX
PURR,Hyperliquid Strategies Inc Common Stock,Finance,RUSSELL3000_APPROX
DX,Dynex Capital Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
AVAH,Aveanna Healthcare Holdings Inc. Common Stock,Health Care,RUSSELL3000_APPROX
GPI,Group 1 Automotive Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
PK,Park Hotels & Resorts Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
